threshold,investment,percent_gain
-0.012999999999999994,12309.971320866698,-15.103646062988286
-0.012899999999999993,12396.153441513443,-15.094839441688745
-0.012799999999999994,12396.153441513443,-15.094839441688745
-0.012699999999999994,12487.202183717736,-15.053046369267097
-0.012599999999999993,12571.998216501195,-15.054066104721652
-0.012499999999999994,12659.364930578928,-15.037819257859542
-0.012399999999999993,12760.900250578927,-14.927331662807152
-0.012299999999999993,12760.900250578927,-14.927331662807152
-0.012199999999999994,12848.91857959995,-14.907823976159273
-0.012099999999999993,12848.91857959995,-14.907823976159273
-0.011999999999999993,12848.91857959995,-14.907823976159273
-0.011899999999999992,12848.91857959995,-14.907823976159273
-0.011799999999999993,12946.760684230347,-14.823942866905615
-0.011699999999999993,13045.974861521589,-14.732190447571314
-0.011599999999999992,13045.974861521589,-14.732190447571314
-0.011499999999999993,13145.566461097731,-14.63917882404071
-0.011399999999999992,13343.15786269498,-14.466936777596285
-0.011299999999999992,13343.15786269498,-14.466936777596285
-0.011199999999999993,13343.15786269498,-14.466936777596285
-0.011099999999999992,13428.75626544697,-14.4665206022486
-0.010999999999999992,13524.800737866843,-14.399995329956694
-0.010899999999999991,13617.825445600869,-14.353299084271265
-0.010799999999999992,13617.825445600869,-14.353299084271265
-0.010699999999999993,13706.860872906615,-14.332119544333654
-0.010599999999999991,13706.860872906615,-14.332119544333654
-0.010499999999999992,13804.36558195493,-14.258598869845162
-0.01039999999999999,13889.013842436381,-14.265346651627276
-0.010299999999999991,14094.614008225488,-14.057231657161662
-0.010199999999999992,14094.614008225488,-14.057231657161662
-0.010099999999999991,14094.614008225488,-14.057231657161662
-0.009999999999999992,14180.266566592654,-14.05899050549907
-0.00989999999999999,14285.266373279823,-13.944178474217939
-0.009799999999999991,14285.266373279823,-13.944178474217939
-0.009699999999999992,14285.266373279823,-13.944178474217939
-0.00959999999999999,14285.266373279823,-13.944178474217939
-0.009499999999999991,14285.266373279823,-13.944178474217939
-0.00939999999999999,14285.266373279823,-13.944178474217939
-0.00929999999999999,14382.069966156956,-13.879820561934398
-0.009199999999999991,14382.069966156956,-13.879820561934398
-0.00909999999999999,14382.069966156956,-13.879820561934398
-0.00899999999999999,14382.069966156956,-13.879820561934398
-0.00889999999999999,14382.069966156956,-13.879820561934398
-0.00879999999999999,14482.491707662517,-13.794692216294546
-0.00869999999999999,14482.491707662517,-13.794692216294546
-0.00859999999999999,14482.491707662517,-13.794692216294546
-0.00849999999999999,14679.942996210943,-13.647394139935631
-0.008399999999999989,14886.843929971135,-13.448581802493397
-0.00829999999999999,14986.978047634946,-13.37006908881534
-0.00819999999999999,14986.978047634946,-13.37006908881534
-0.00809999999999999,15270.254306420995,-13.237191440789797
-0.00799999999999999,15270.254306420995,-13.237191440789797
-0.007899999999999989,15270.254306420995,-13.237191440789797
-0.007799999999999989,15270.254306420995,-13.237191440789797
-0.007699999999999989,15270.254306420995,-13.237191440789797
-0.007599999999999989,15758.988466981287,-12.933765375793993
-0.007499999999999989,15956.378548900519,-12.80667459617203
-0.007399999999999989,15956.378548900519,-12.80667459617203
-0.007299999999999989,16048.096834590318,-12.782082420704787
-0.0071999999999999885,16147.135931287828,-12.718184155200928
-0.007099999999999988,16340.594637280432,-12.617140977109987
-0.006999999999999989,16340.594637280432,-12.617140977109987
-0.006899999999999989,16340.594637280432,-12.617140977109987
-0.006799999999999988,16340.594637280432,-12.617140977109987
-0.006699999999999988,16340.594637280432,-12.617140977109987
-0.006599999999999988,16529.310592748418,-12.543330197098324
-0.006499999999999988,16617.393340981984,-12.540035047463238
-0.006399999999999988,16713.15989139132,-12.496545071249642
-0.006299999999999988,16820.083130225747,-12.395400363407571
-0.006199999999999988,16903.463108478925,-12.417289593373448
-0.006099999999999987,17001.668301563048,-12.362534528025526
-0.005999999999999988,17094.654669906726,-12.335104256888584
-0.005899999999999988,17094.654669906726,-12.335104256888584
-0.0057999999999999875,17094.654669906726,-12.335104256888584
-0.005699999999999987,17094.654669906726,-12.335104256888584
-0.005599999999999987,17187.28418388579,-12.309774572011278
-0.0054999999999999875,17187.28418388579,-12.309774572011278
-0.005399999999999987,17187.28418388579,-12.309774572011278
-0.005299999999999987,17388.90717086127,-12.17723651080167
-0.005199999999999987,17388.90717086127,-12.17723651080167
-0.0050999999999999865,17388.90717086127,-12.17723651080167
-0.004999999999999987,17476.688145302058,-12.177446506019807
-0.004899999999999987,17565.36157142694,-12.173192142865297
-0.004799999999999987,17565.36157142694,-12.173192142865297
-0.004699999999999986,17565.36157142694,-12.173192142865297
-0.004599999999999986,17565.36157142694,-12.173192142865297
-0.004499999999999987,17655.253994605202,-12.162915449725364
-0.004399999999999986,17754.730789198922,-12.105293122777617
-0.004299999999999986,17754.730789198922,-12.105293122777617
-0.004199999999999986,17754.730789198922,-12.105293122777617
-0.004099999999999986,17850.333058953038,-12.067324832743653
-0.003999999999999986,18025.360735390273,-12.071411046876712
-0.0038999999999999855,18125.637017422272,-12.011470789212275
-0.0037999999999999857,18321.954421563587,-11.913680665559678
-0.0036999999999999854,18409.2212099621,-11.917601866210049
-0.0035999999999999856,18506.15275394792,-11.875463076438475
-0.0034999999999999853,18506.15275394792,-11.875463076438475
-0.003399999999999985,18506.15275394792,-11.875463076438475
-0.0032999999999999852,18700.54198108806,-11.78989631562236
-0.003199999999999985,18786.03966533897,-11.802630679159776
-0.003099999999999985,18883.05687742336,-11.761416460638497
-0.002999999999999985,19078.488487798622,-11.673664408339713
-0.0028999999999999846,19078.488487798622,-11.673664408339713
-0.002799999999999985,19078.488487798622,-11.673664408339713
-0.0026999999999999845,19163.94564836812,-11.686886413050136
-0.0025999999999999847,19456.816302562886,-11.559925897441426
-0.0024999999999999844,19545.05522889974,-11.560836068326974
-0.002399999999999984,19739.00796275233,-11.484269225325871
-0.0022999999999999843,19840.45249976874,-11.426551340318126
-0.002199999999999984,19945.015627447283,-11.355486100234302
-0.0020999999999999843,19945.015627447283,-11.355486100234302
-0.001999999999999984,19945.015627447283,-11.355486100234302
-0.001899999999999984,19945.015627447283,-11.355486100234302
-0.001799999999999984,20047.192452168114,-11.295608618725161
-0.0016999999999999836,20333.745320105765,-11.20635231394862
-0.0015999999999999836,20333.745320105765,-11.20635231394862
-0.0014999999999999836,20333.745320105765,-11.20635231394862
-0.0013999999999999835,20333.745320105765,-11.20635231394862
-0.0012999999999999835,20333.745320105765,-11.20635231394862
-0.0011999999999999832,20602.49380740515,-11.196147381874354
-0.0010999999999999832,20602.49380740515,-11.196147381874354
-0.000999999999999983,20699.97963403401,-11.158885690841158
-0.0008999999999999831,20781.694983609006,-11.189337676884591
-0.0007999999999999829,20980.669512915276,-11.098857996121714
-0.0006999999999999829,21252.90295054953,-11.075719872177691
-0.0005999999999999828,21252.90295054953,-11.075719872177691
-0.0004999999999999827,21252.90295054953,-11.075719872177691
-0.0003999999999999826,21252.90295054953,-11.075719872177691
-0.0002999999999999825,21419.042928273837,-11.124303202183249
-0.00019999999999998242,21514.103576699537,-11.09874555082836
-9.999999999998232e-05,21514.103576699537,-11.09874555082836
1.7763568394002505e-17,21605.175224855786,-11.089813889482357
0.00010000000000001563,21605.175224855786,-11.089813889482357
0.00020000000000001795,21605.175224855786,-11.089813889482357
0.00030000000000002025,21605.175224855786,-11.089813889482357
0.0004000000000000181,21872.95815934811,-11.085535937609315
0.000500000000000016,21872.95815934811,-11.085535937609315
0.0006000000000000183,21872.95815934811,-11.085535937609315
0.0007000000000000206,21872.95815934811,-11.085535937609315
0.0008000000000000185,21872.95815934811,-11.085535937609315
0.0009000000000000163,21872.95815934811,-11.085535937609315
0.0010000000000000187,21872.95815934811,-11.085535937609315
0.0011000000000000209,21958.59565121624,-11.098803031513194
0.0012000000000000188,22055.283219012006,-11.067406374951583
0.0013000000000000166,22055.283219012006,-11.067406374951583
0.001400000000000019,22155.79653326391,-11.02089745677144
0.0015000000000000213,22155.79653326391,-11.02089745677144
0.0016000000000000192,22155.79653326391,-11.02089745677144
0.001700000000000017,22155.79653326391,-11.02089745677144
0.0018000000000000195,22155.79653326391,-11.02089745677144
0.0019000000000000217,22255.935293977735,-10.976258824089058
0.0020000000000000196,22344.949692226288,-10.976296046907219
0.0021000000000000172,22344.949692226288,-10.976296046907219
0.0022000000000000196,22344.949692226288,-10.976296046907219
0.002300000000000022,22440.78955840974,-10.949247784088334
0.0024000000000000197,22440.78955840974,-10.949247784088334
0.002500000000000018,22440.78955840974,-10.949247784088334
0.0026000000000000203,22440.78955840974,-10.949247784088334
0.0027000000000000223,22521.971708575067,-10.98034897796416
0.0028000000000000204,22698.08874953664,-10.987887256719054
0.002900000000000018,22787.480433432327,-10.986404556904972
0.0030000000000000204,22880.37447494089,-10.971305544977083
0.003100000000000023,22976.85538454421,-10.942420990138713
0.0032000000000000205,23069.312563551066,-10.929295121424454
0.0033000000000000186,23069.312563551066,-10.929295121424454
0.0034000000000000206,23169.11200616001,-10.888030745538424
0.003500000000000023,23169.11200616001,-10.888030745538424
0.003600000000000021,23169.11200616001,-10.888030745538424
0.003700000000000019,23169.11200616001,-10.888030745538424
0.0038000000000000212,23266.047569142756,-10.858055290640777
0.0039000000000000232,23266.047569142756,-10.858055290640777
0.004000000000000021,23266.047569142756,-10.858055290640777
0.004100000000000019,23355.23999618782,-10.857862609970148
0.004200000000000021,23442.1845015948,-10.866218625114833
0.004300000000000023,23442.1845015948,-10.866218625114833
0.004400000000000022,23442.1845015948,-10.866218625114833
0.00450000000000002,23538.767092022277,-10.838003439309551
0.004600000000000022,23630.633323000806,-10.827798781129038
0.0047000000000000245,23715.857414662132,-10.842641298262656
0.004800000000000022,23715.857414662132,-10.842641298262656
0.00490000000000002,23800.34356124721,-10.860136474729554
0.005000000000000022,23885.569987483166,-10.874738852674747
0.005100000000000025,23885.569987483166,-10.874738852674747
0.005200000000000022,23885.569987483166,-10.874738852674747
0.00530000000000002,23885.569987483166,-10.874738852674747
0.005400000000000023,23985.699171900153,-10.833832074720618
0.005500000000000025,23985.699171900153,-10.833832074720618
0.0056000000000000225,23985.699171900153,-10.833832074720618
0.005700000000000021,23985.699171900153,-10.833832074720618
0.005800000000000023,24254.8948367136,-10.82759251208235
0.005900000000000025,24254.8948367136,-10.82759251208235
0.006000000000000023,24347.183652354634,-10.816177097602075
0.006100000000000021,24347.183652354634,-10.816177097602075
0.006200000000000023,24347.183652354634,-10.816177097602075
0.006300000000000025,24442.225288650636,-10.794798216603517
0.006400000000000024,24539.106821972553,-10.766884283736166
0.006500000000000021,24634.631920893782,-10.744087243138466
0.006600000000000023,24634.631920893782,-10.744087243138466
0.006700000000000026,24634.631920893782,-10.744087243138466
0.006800000000000024,24719.05542754861,-10.761532752532087
0.006900000000000022,24719.05542754861,-10.761532752532087
0.0070000000000000236,24719.05542754861,-10.761532752532087
0.007100000000000026,24802.945951414218,-10.780769958941661
0.007200000000000024,24802.945951414218,-10.780769958941661
0.007300000000000022,24802.945951414218,-10.780769958941661
0.007400000000000025,24802.945951414218,-10.780769958941661
0.007500000000000027,24802.945951414218,-10.780769958941661
0.007600000000000024,24898.099595900938,-10.759499656269044
0.007700000000000023,24898.099595900938,-10.759499656269044
0.007800000000000025,25179.113774501257,-10.712362501768592
0.007900000000000027,25179.113774501257,-10.712362501768592
0.008000000000000024,25179.113774501257,-10.712362501768592
0.008100000000000022,25179.113774501257,-10.712362501768592
0.008200000000000025,25263.916079848335,-10.728211731984683
0.008300000000000028,25263.916079848335,-10.728211731984683
0.008400000000000026,25263.916079848335,-10.728211731984683
0.008500000000000023,25359.897493488945,-10.704586290531882
0.008600000000000026,25443.625096259333,-10.724122469265495
0.008700000000000027,25443.625096259333,-10.724122469265495
0.008800000000000025,25539.879949343776,-10.699720456839945
0.008900000000000024,25539.879949343776,-10.699720456839945
0.009000000000000025,25539.879949343776,-10.699720456839945
0.009100000000000028,25621.281291314557,-10.727242887405719
0.009200000000000026,25621.281291314557,-10.727242887405719
0.009300000000000024,25621.281291314557,-10.727242887405719
0.009400000000000026,25621.281291314557,-10.727242887405719
0.00950000000000003,25621.281291314557,-10.727242887405719
0.009600000000000027,25813.961911747116,-10.678332485304098
0.009700000000000025,25993.54885646774,-10.675089840317042
0.009800000000000026,26094.734066133853,-10.634472376253923
0.009900000000000029,26094.734066133853,-10.634472376253923
0.010000000000000026,26094.734066133853,-10.634472376253923
0.010100000000000024,26094.734066133853,-10.634472376253923
0.010200000000000027,26190.637385597238,-10.612159093524786
0.01030000000000003,26190.637385597238,-10.612159093524786
0.010400000000000027,26190.637385597238,-10.612159093524786
0.010500000000000025,26190.637385597238,-10.612159093524786
0.010600000000000028,26290.966409956356,-10.574944183821922
0.010700000000000029,26384.037607640155,-10.562584380880825
0.010800000000000027,26384.037607640155,-10.562584380880825
0.010900000000000026,26384.037607640155,-10.562584380880825
0.011000000000000027,26384.037607640155,-10.562584380880825
0.01110000000000003,26384.037607640155,-10.562584380880825
0.011200000000000028,26384.037607640155,-10.562584380880825
0.011300000000000025,26384.037607640155,-10.562584380880825
0.011400000000000028,26384.037607640155,-10.562584380880825
0.011500000000000031,26470.312237791928,-10.573269466919166
0.011600000000000029,26470.312237791928,-10.573269466919166
0.011700000000000026,26658.453360013864,-10.542102818745425
0.011800000000000027,26658.453360013864,-10.542102818745425
0.01190000000000003,26658.453360013864,-10.542102818745425
0.012000000000000028,26658.453360013864,-10.542102818745425
0.012100000000000026,26658.453360013864,-10.542102818745425
0.012200000000000029,26759.425115206526,-10.503594932419647
0.012300000000000031,26759.425115206526,-10.503594932419647
0.012400000000000029,26842.288137594533,-10.525706208018226
0.012500000000000027,27023.184481647175,-10.519256683287503
0.01260000000000003,27023.184481647175,-10.519256683287503
0.01270000000000003,27023.184481647175,-10.519256683287503
0.012800000000000028,27023.184481647175,-10.519256683287503
0.012900000000000028,27023.184481647175,-10.519256683287503
0.013000000000000029,27023.184481647175,-10.519256683287503
0.013100000000000032,27023.184481647175,-10.519256683287503
0.01320000000000003,27023.184481647175,-10.519256683287503
0.013300000000000027,27023.184481647175,-10.519256683287503
0.01340000000000003,27023.184481647175,-10.519256683287503
0.013500000000000033,27118.824880251843,-10.498927787947709
0.01360000000000003,27118.824880251843,-10.498927787947709
0.013700000000000028,27118.824880251843,-10.498927787947709
0.01380000000000003,27118.824880251843,-10.498927787947709
0.013900000000000032,27118.824880251843,-10.498927787947709
0.01400000000000003,27118.824880251843,-10.498927787947709
0.014100000000000027,27209.996538872183,-10.493432437920447
0.01420000000000003,27209.996538872183,-10.493432437920447
0.014300000000000033,27310.876202430598,-10.456143598588207
0.01440000000000003,27508.389327495574,-10.396125969069791
0.014500000000000028,27508.389327495574,-10.396125969069791
0.014600000000000031,27684.801375050458,-10.405173543526026
0.014700000000000032,27684.801375050458,-10.405173543526026
0.01480000000000003,27684.801375050458,-10.405173543526026
0.01490000000000003,27684.801375050458,-10.405173543526026
0.01500000000000003,27971.454092052878,-10.34790355111257
0.015100000000000034,28056.354220756217,-10.3630855566894
0.015200000000000031,28056.354220756217,-10.3630855566894
0.015300000000000029,28056.354220756217,-10.3630855566894
0.015400000000000032,28056.354220756217,-10.3630855566894
0.015500000000000035,28150.421280255217,-10.348976814473831
0.015600000000000032,28150.421280255217,-10.348976814473831
0.01570000000000003,28242.700469233023,-10.340633431006275
0.015800000000000033,28242.700469233023,-10.340633431006275
0.015900000000000036,28242.700469233023,-10.340633431006275
0.01600000000000003,28342.08211804468,-10.309866715048477
0.01610000000000003,28513.761829424857,-10.33408229740611
0.016200000000000034,28513.761829424857,-10.33408229740611
0.016300000000000033,28513.761829424857,-10.33408229740611
0.016400000000000033,28513.761829424857,-10.33408229740611
0.01650000000000003,28513.761829424857,-10.33408229740611
0.01660000000000003,28513.761829424857,-10.33408229740611
0.016700000000000034,28513.761829424857,-10.33408229740611
0.016800000000000034,28513.761829424857,-10.33408229740611
0.01690000000000003,28603.319945420822,-10.33442023379052
0.017000000000000032,28603.319945420822,-10.33442023379052
0.017100000000000035,28603.319945420822,-10.33442023379052
0.017200000000000035,28603.319945420822,-10.33442023379052
0.01730000000000003,28603.319945420822,-10.33442023379052
0.017400000000000033,28603.319945420822,-10.33442023379052
0.017500000000000036,28603.319945420822,-10.33442023379052
0.017600000000000032,28603.319945420822,-10.33442023379052
0.01770000000000003,28603.319945420822,-10.33442023379052
0.017800000000000035,28603.319945420822,-10.33442023379052
0.017900000000000037,28603.319945420822,-10.33442023379052
0.018000000000000033,28884.20354398508,-10.297504521785461
0.018100000000000033,28884.20354398508,-10.297504521785461
0.018200000000000036,28884.20354398508,-10.297504521785461
0.018300000000000035,28884.20354398508,-10.297504521785461
0.018400000000000034,28971.545613553666,-10.304812341939119
0.01850000000000003,28971.545613553666,-10.304812341939119
0.018600000000000033,28971.545613553666,-10.304812341939119
0.018700000000000036,29067.909534937247,-10.284229830440594
0.018800000000000035,29067.909534937247,-10.284229830440594
0.01890000000000003,29067.909534937247,-10.284229830440594
0.019000000000000034,29159.55422590273,-10.278294689530053
0.019100000000000037,29258.857230389924,-10.248904201257902
0.019200000000000036,29258.857230389924,-10.248904201257902
0.019300000000000032,29258.857230389924,-10.248904201257902
0.019400000000000035,29258.857230389924,-10.248904201257902
0.019500000000000038,29258.857230389924,-10.248904201257902
0.019600000000000034,29258.857230389924,-10.248904201257902
0.019700000000000033,29362.09692621571,-10.207654659890796
0.019800000000000036,29362.09692621571,-10.207654659890796
0.01990000000000004,29362.09692621571,-10.207654659890796
