threshold,investment,percent_gain
-0.012199999999999994,16157.62458008925,31.362801464140254
-0.012099999999999993,16157.62458008925,31.362801464140254
-0.011999999999999993,16271.175784498479,31.219159552407085
-0.011899999999999992,16271.175784498479,31.219159552407085
-0.011799999999999993,16271.175784498479,31.219159552407085
-0.011699999999999993,16271.175784498479,31.219159552407085
-0.011599999999999992,16271.175784498479,31.219159552407085
-0.011499999999999993,16393.46116347986,31.14768930783889
-0.011399999999999992,16393.46116347986,31.14768930783889
-0.011299999999999992,16393.46116347986,31.14768930783889
-0.011199999999999993,16393.46116347986,31.14768930783889
-0.011099999999999992,16393.46116347986,31.14768930783889
-0.010999999999999992,16393.46116347986,31.14768930783889
-0.010899999999999991,16503.979087525,30.983961012103165
-0.010799999999999992,16503.979087525,30.983961012103165
-0.010699999999999993,16503.979087525,30.983961012103165
-0.010599999999999991,16839.780483591436,30.540933981328955
-0.010499999999999992,16965.888899888105,30.506837691446954
-0.01039999999999999,16965.888899888105,30.506837691446954
-0.010299999999999991,16965.888899888105,30.506837691446954
-0.010199999999999992,16965.888899888105,30.506837691446954
-0.010099999999999991,16965.888899888105,30.506837691446954
-0.009999999999999992,16965.888899888105,30.506837691446954
-0.00989999999999999,17075.226224016522,30.345238351271163
-0.009799999999999991,17075.226224016522,30.345238351271163
-0.009699999999999992,17075.226224016522,30.345238351271163
-0.00959999999999999,17075.226224016522,30.345238351271163
-0.009499999999999991,17075.226224016522,30.345238351271163
-0.00939999999999999,17305.83282369463,30.119043787177667
-0.00929999999999999,17305.83282369463,30.119043787177667
-0.009199999999999991,17305.83282369463,30.119043787177667
-0.00909999999999999,17305.83282369463,30.119043787177667
-0.00899999999999999,17305.83282369463,30.119043787177667
-0.00889999999999999,17305.83282369463,30.119043787177667
-0.00879999999999999,17305.83282369463,30.119043787177667
-0.00869999999999999,17305.83282369463,30.119043787177667
-0.00859999999999999,17305.83282369463,30.119043787177667
-0.00849999999999999,17305.83282369463,30.119043787177667
-0.008399999999999989,17443.795716870587,30.177579976646165
-0.00829999999999999,17443.795716870587,30.177579976646165
-0.00819999999999999,17443.795716870587,30.177579976646165
-0.00809999999999999,17562.75003434958,30.09444469888578
-0.00799999999999999,17562.75003434958,30.09444469888578
-0.007899999999999989,17562.75003434958,30.09444469888578
-0.007799999999999989,17562.75003434958,30.09444469888578
-0.007699999999999989,17562.75003434958,30.09444469888578
-0.007599999999999989,17562.75003434958,30.09444469888578
-0.007499999999999989,17562.75003434958,30.09444469888578
-0.007399999999999989,17562.75003434958,30.09444469888578
-0.007299999999999989,17671.74630451446,29.939311062606343
-0.0071999999999999885,17671.74630451446,29.939311062606343
-0.007099999999999988,17671.74630451446,29.939311062606343
-0.006999999999999989,17671.74630451446,29.939311062606343
-0.006899999999999989,17796.530582440035,29.901683083503894
-0.006799999999999988,17902.57659969733,29.72881593983574
-0.006699999999999988,18026.46647200741,29.686809151132444
-0.006599999999999988,18146.770863717757,29.619791883698255
-0.006499999999999988,18256.528211724955,29.478923487411034
-0.006399999999999988,18256.528211724955,29.478923487411034
-0.006299999999999988,18256.528211724955,29.478923487411034
-0.006199999999999988,18365.57213697006,29.335015049084912
-0.006099999999999987,18365.57213697006,29.335015049084912
-0.005999999999999988,18486.254679118825,29.274508245586194
-0.005899999999999988,18486.254679118825,29.274508245586194
-0.0057999999999999875,18594.672925392395,29.12967309300274
-0.005699999999999987,18594.672925392395,29.12967309300274
-0.005599999999999987,18842.55383769297,29.0585879294039
-0.0054999999999999875,18842.55383769297,29.0585879294039
-0.005399999999999987,18842.55383769297,29.0585879294039
-0.005299999999999987,18981.25183022937,29.124162110403873
-0.005199999999999987,18981.25183022937,29.124162110403873
-0.0050999999999999865,18981.25183022937,29.124162110403873
-0.004999999999999987,19115.553571862554,29.159145755828074
-0.004899999999999987,19115.553571862554,29.159145755828074
-0.004799999999999987,19115.553571862554,29.159145755828074
-0.004699999999999986,19232.676288994982,29.078364355671017
-0.004599999999999986,19232.676288994982,29.078364355671017
-0.004499999999999987,19232.676288994982,29.078364355671017
-0.004399999999999986,19456.835934504754,28.853218109303015
-0.004299999999999986,19456.835934504754,28.853218109303015
-0.004199999999999986,19456.835934504754,28.853218109303015
-0.004099999999999986,19584.92407183083,28.848184683097557
-0.003999999999999986,19700.03805462101,28.75841865765367
-0.0038999999999999855,19945.766025053086,28.682361451955394
-0.0037999999999999857,20181.823192936772,28.546644540998557
-0.0036999999999999854,20306.1840827988,28.520152422777233
-0.0035999999999999856,20306.1840827988,28.520152422777233
-0.0034999999999999853,20306.1840827988,28.520152422777233
-0.003399999999999985,20306.1840827988,28.520152422777233
-0.0032999999999999852,20640.123975709383,28.199527799437153
-0.003199999999999985,20640.123975709383,28.199527799437153
-0.003099999999999985,20875.117307908764,28.06820434299855
-0.002999999999999985,20875.117307908764,28.06820434299855
-0.0028999999999999846,21107.441331816026,27.923886859491077
-0.002799999999999985,21107.441331816026,27.923886859491077
-0.0026999999999999845,21215.99183855578,27.80717975033602
-0.0025999999999999847,21344.983519849597,27.814272573949683
-0.0024999999999999844,21451.44965183923,27.68720030856684
-0.002399999999999984,21451.44965183923,27.68720030856684
-0.0022999999999999843,21571.127349100134,27.639806799409072
-0.002199999999999984,21571.127349100134,27.639806799409072
-0.0020999999999999843,21571.127349100134,27.639806799409072
-0.001999999999999984,21571.127349100134,27.639806799409072
-0.001899999999999984,21571.127349100134,27.639806799409072
-0.001799999999999984,21671.21734910013,27.4777491123537
-0.0016999999999999836,21671.21734910013,27.4777491123537
-0.0015999999999999836,21793.711228545486,27.448603675704586
-0.0014999999999999836,21903.127388747398,27.343763888066274
-0.0013999999999999835,22016.892624557553,27.265275286459833
-0.0012999999999999835,22143.165195196078,27.259570087333774
-0.0011999999999999832,22143.165195196078,27.259570087333774
-0.0010999999999999832,22143.165195196078,27.259570087333774
-0.000999999999999983,22143.165195196078,27.259570087333774
-0.0008999999999999831,22262.848694197644,27.21627825255797
-0.0007999999999999829,22262.848694197644,27.21627825255797
-0.0006999999999999829,22382.80714109357,27.175040574395283
-0.0005999999999999828,22509.001122082725,27.16949786487415
-0.0004999999999999827,22509.001122082725,27.16949786487415
-0.0003999999999999826,22854.948880963842,26.971938227576906
-0.0002999999999999825,23073.82337775926,26.77924932834759
-0.00019999999999998242,23073.82337775926,26.77924932834759
-9.999999999998232e-05,23196.559465235863,26.757155547736964
1.7763568394002505e-17,23312.92762870984,26.700693634292616
0.00010000000000001563,23538.109903446562,26.54897797551916
0.00020000000000001795,23896.89751950848,26.438611214330578
0.00030000000000002025,24105.73563929798,26.208039996324484
0.0004000000000000181,24487.388141703563,26.22365021496682
0.000500000000000016,24487.388141703563,26.22365021496682
0.0006000000000000183,24599.439451818496,26.15097154778716
0.0007000000000000206,24814.716145746326,25.963026120539734
0.0008000000000000185,25058.396188442042,25.92158888664342
0.0009000000000000163,25284.514453042604,25.793604243993062
0.0010000000000000187,25284.514453042604,25.793604243993062
0.0011000000000000209,25284.514453042604,25.793604243993062
0.0012000000000000188,25388.026006851705,25.683297063622312
0.0013000000000000166,25613.104824994723,25.554435416640796
0.001400000000000019,26174.926164190747,25.238881168376782
0.0015000000000000213,26521.903350014192,25.103317688746184
0.0016000000000000192,26757.346336370876,25.034328674630267
0.001700000000000017,26876.234586034734,25.00574226062666
0.0018000000000000195,26998.888600107788,24.99485463012865
0.0019000000000000217,26998.888600107788,24.99485463012865
0.0020000000000000196,27103.182451521596,24.899458301942843
0.0021000000000000172,27349.09541800112,24.88171423744805
0.0022000000000000196,27594.385847605765,24.861474423555507
0.002300000000000022,27702.640732225304,24.78666996497885
0.0024000000000000197,27822.043170782512,24.762525429518
0.002500000000000018,27930.243768175187,24.688588250782082
0.0026000000000000203,27930.243768175187,24.688588250782082
0.0027000000000000223,28161.083927780397,24.606566052125658
0.0028000000000000204,28416.43766072884,24.63349851196859
0.002900000000000018,28416.43766072884,24.63349851196859
0.0030000000000000204,28524.531625109263,24.56127347209285
0.003100000000000023,28749.81718344607,24.45808304522108
0.0032000000000000205,28995.430342899093,24.44390705106907
0.0033000000000000186,28995.430342899093,24.44390705106907
0.0034000000000000206,29100.755247239053,24.362201911278003
0.003500000000000023,29222.86341333707,24.35261026951945
0.003600000000000021,29322.77325133707,24.24903920058079
0.003700000000000019,29322.77325133707,24.24903920058079
0.0038000000000000212,29538.437612174286,24.11108240409363
0.0039000000000000232,29538.437612174286,24.11108240409363
0.004000000000000021,29753.56999681563,23.973208320065133
0.004100000000000019,29753.56999681563,23.973208320065133
0.004200000000000021,29857.205764489303,23.888820599540672
0.004300000000000023,29960.39182179732,23.803271990898
0.004400000000000022,30068.895692651517,23.74031149239306
0.00450000000000002,30174.466640642862,23.665846887880583
0.004600000000000022,30288.739262094867,23.627507192223952
0.0047000000000000245,30404.827772776902,23.596860864946745
0.004800000000000022,30527.3185613546,23.59238283949232
0.00490000000000002,30527.3185613546,23.59238283949232
0.005000000000000022,30527.3185613546,23.59238283949232
0.005100000000000025,30527.3185613546,23.59238283949232
0.005200000000000022,30527.3185613546,23.59238283949232
0.00530000000000002,30527.3185613546,23.59238283949232
0.005400000000000023,30527.3185613546,23.59238283949232
0.005500000000000025,30630.948318709037,23.51188838189129
0.0056000000000000225,30744.080017008688,23.47020087152083
0.005700000000000021,30970.20699360695,23.387278858991834
0.005800000000000023,31204.80423995858,23.339147193512176
0.005900000000000025,31204.80423995858,23.339147193512176
0.006000000000000023,31204.80423995858,23.339147193512176
0.006100000000000021,31427.7838748755,23.246211274021555
0.006200000000000023,31427.7838748755,23.246211274021555
0.006300000000000025,31427.7838748755,23.246211274021555
0.006400000000000024,31550.0123578189,23.24223577273008
0.006500000000000021,31550.0123578189,23.24223577273008
0.006600000000000023,31654.083395716807,23.167639672049823
0.006700000000000026,31768.73692257584,23.13463923479009
0.006800000000000024,31768.73692257584,23.13463923479009
0.006900000000000022,31768.73692257584,23.13463923479009
0.0070000000000000236,31999.832125625497,23.07627740625191
0.007100000000000026,31999.832125625497,23.07627740625191
0.007200000000000024,31999.832125625497,23.07627740625191
0.007300000000000022,31999.832125625497,23.07627740625191
0.007400000000000025,31999.832125625497,23.07627740625191
0.007500000000000027,31999.832125625497,23.07627740625191
0.007600000000000024,31999.832125625497,23.07627740625191
0.007700000000000023,31999.832125625497,23.07627740625191
0.007800000000000025,32105.354728973343,23.009021950089448
0.007900000000000027,32213.83505849852,22.95356892556688
0.008000000000000024,32320.462795077277,22.891493517404093
0.008100000000000022,32320.462795077277,22.891493517404093
0.008200000000000025,32538.554163142224,22.786996842046126
0.008300000000000028,32538.554163142224,22.786996842046126
0.008400000000000026,32538.554163142224,22.786996842046126
0.008500000000000023,32538.554163142224,22.786996842046126
0.008600000000000026,32650.847700769256,22.74754774725285
0.008700000000000027,32650.847700769256,22.74754774725285
0.008800000000000025,32754.231772353116,22.675025364618406
0.008900000000000024,32880.48788386717,22.688387626370044
0.009000000000000025,32988.92808228334,22.635420380235473
0.009100000000000028,32988.92808228334,22.635420380235473
0.009200000000000026,33101.028457134365,22.59640169309025
0.009300000000000024,33208.50921560579,22.54062441182947
0.009400000000000026,33208.50921560579,22.54062441182947
0.00950000000000003,33208.50921560579,22.54062441182947
0.009600000000000027,33208.50921560579,22.54062441182947
0.009700000000000025,33208.50921560579,22.54062441182947
0.009800000000000026,33329.60782818388,22.535322897734854
0.009900000000000029,33463.66590619361,22.577530791917976
0.010000000000000026,33572.13700507977,22.526047463794786
0.010100000000000024,33572.13700507977,22.526047463794786
0.010200000000000027,33572.13700507977,22.526047463794786
0.01030000000000003,33572.13700507977,22.526047463794786
0.010400000000000027,33677.83981524432,22.464872055433883
0.010500000000000025,33790.21112094367,22.428301162839382
0.010600000000000028,34003.50987898906,22.314783737370725
0.010700000000000029,34003.50987898906,22.314783737370725
0.010800000000000027,34003.50987898906,22.314783737370725
0.010900000000000026,34003.50987898906,22.314783737370725
0.011000000000000027,34003.50987898906,22.314783737370725
0.01110000000000003,34122.600238677325,22.3032266619259
0.011200000000000028,34477.25142809165,22.25975683720445
0.011300000000000025,34477.25142809165,22.25975683720445
0.011400000000000028,34477.25142809165,22.25975683720445
0.011500000000000031,34477.25142809165,22.25975683720445
0.011600000000000029,34477.25142809165,22.25975683720445
0.011700000000000026,34595.24221559908,22.24467213992607
0.011800000000000027,34595.24221559908,22.24467213992607
0.01190000000000003,34708.50147764969,22.213033372005953
0.012000000000000028,34816.2734384544,22.16236294194527
0.012100000000000026,34816.2734384544,22.16236294194527
0.012200000000000029,34940.37019743524,22.169126564458864
0.012300000000000031,35049.03899600423,22.122087094091402
0.012400000000000029,35049.03899600423,22.122087094091402
0.012500000000000027,35049.03899600423,22.122087094091402
0.01260000000000003,35049.03899600423,22.122087094091402
0.01270000000000003,35049.03899600423,22.122087094091402
0.012800000000000028,35049.03899600423,22.122087094091402
0.012900000000000028,35049.03899600423,22.122087094091402
0.013000000000000029,35049.03899600423,22.122087094091402
0.013100000000000032,35049.03899600423,22.122087094091402
0.01320000000000003,35172.54458557175,22.12689092212412
0.013300000000000027,35297.082216075214,22.135232581575124
0.01340000000000003,35297.082216075214,22.135232581575124
0.013500000000000033,35417.68259391778,22.129939979026837
0.01360000000000003,35417.68259391778,22.129939979026837
0.013700000000000028,35417.68259391778,22.129939979026837
0.01380000000000003,35417.68259391778,22.129939979026837
0.013900000000000032,35417.68259391778,22.129939979026837
0.01400000000000003,35417.68259391778,22.129939979026837
0.014100000000000027,35778.69799717546,22.111597259984507
0.01420000000000003,35883.08764506027,22.05131852061315
0.014300000000000033,36003.85151036411,22.046954272420717
0.01440000000000003,36003.85151036411,22.046954272420717
0.014500000000000028,36003.85151036411,22.046954272420717
0.014600000000000031,36003.85151036411,22.046954272420717
0.014700000000000032,36003.85151036411,22.046954272420717
0.01480000000000003,36003.85151036411,22.046954272420717
0.01490000000000003,36003.85151036411,22.046954272420717
0.01500000000000003,36003.85151036411,22.046954272420717
0.015100000000000034,36123.74996124235,22.03969581500793
0.015200000000000031,36123.74996124235,22.03969581500793
0.015300000000000029,36347.711733385906,21.972187024784915
0.015400000000000032,36347.711733385906,21.972187024784915
0.015500000000000035,36556.063322634494,21.853544408781644
0.015600000000000032,36556.063322634494,21.853544408781644
0.01570000000000003,36556.063322634494,21.853544408781644
0.015800000000000033,36556.063322634494,21.853544408781644
0.015900000000000036,36556.063322634494,21.853544408781644
0.01600000000000003,36666.39833725165,21.815276867945688
0.01610000000000003,36666.39833725165,21.815276867945688
0.016200000000000034,36666.39833725165,21.815276867945688
0.016300000000000033,36925.603956193954,21.866679723412386
0.016400000000000033,37049.822877400205,21.874417359869103
0.01650000000000003,37049.822877400205,21.874417359869103
0.01660000000000003,37049.822877400205,21.874417359869103
0.016700000000000034,37166.39511776208,21.857033172990413
0.016800000000000034,37166.39511776208,21.857033172990413
0.01690000000000003,37166.39511776208,21.857033172990413
0.017000000000000032,37166.39511776208,21.857033172990413
0.017100000000000035,37166.39511776208,21.857033172990413
0.017200000000000035,37166.39511776208,21.857033172990413
0.01730000000000003,37288.93066244146,21.859250530854446
0.017400000000000033,37288.93066244146,21.859250530854446
0.017500000000000036,37288.93066244146,21.859250530854446
0.017600000000000032,37288.93066244146,21.859250530854446
0.01770000000000003,37288.93066244146,21.859250530854446
0.017800000000000035,37288.93066244146,21.859250530854446
0.017900000000000037,37288.93066244146,21.859250530854446
0.018000000000000033,37288.93066244146,21.859250530854446
0.018100000000000033,37288.93066244146,21.859250530854446
0.018200000000000036,37288.93066244146,21.859250530854446
0.018300000000000035,37410.21671720676,21.85738344367021
0.018400000000000034,37410.21671720676,21.85738344367021
0.01850000000000003,37410.21671720676,21.85738344367021
0.018600000000000033,37530.72039770038,21.85298830422202
0.018700000000000036,37530.72039770038,21.85298830422202
0.018800000000000035,37530.72039770038,21.85298830422202
0.01890000000000003,37530.72039770038,21.85298830422202
0.019000000000000034,37644.292280391055,21.826188609679797
0.019100000000000037,37644.292280391055,21.826188609679797
0.019200000000000036,37644.292280391055,21.826188609679797
0.019300000000000032,37644.292280391055,21.826188609679797
0.019400000000000035,37644.292280391055,21.826188609679797
0.019500000000000038,37644.292280391055,21.826188609679797
0.019600000000000034,37644.292280391055,21.826188609679797
0.019700000000000033,37644.292280391055,21.826188609679797
0.019800000000000036,37644.292280391055,21.826188609679797
0.01990000000000004,37644.292280391055,21.826188609679797
