threshold,investment,percent_gain
-0.02,12937.161843607224,25.60351304473032
-0.0199,12937.161843607224,25.60351304473032
-0.019799999999999998,12937.161843607224,25.60351304473032
-0.0197,12937.161843607224,25.60351304473032
-0.0196,12937.161843607224,25.60351304473032
-0.0195,13042.45434262188,25.408214832902697
-0.0194,13042.45434262188,25.408214832902697
-0.019299999999999998,13042.45434262188,25.408214832902697
-0.0192,13042.45434262188,25.408214832902697
-0.0191,13042.45434262188,25.408214832902697
-0.019,13042.45434262188,25.408214832902697
-0.0189,13042.45434262188,25.408214832902697
-0.018799999999999997,13042.45434262188,25.408214832902697
-0.018699999999999998,13042.45434262188,25.408214832902697
-0.0186,13154.826383495227,25.28406079519263
-0.0185,13154.826383495227,25.28406079519263
-0.0184,13154.826383495227,25.28406079519263
-0.018299999999999997,13154.826383495227,25.28406079519263
-0.018199999999999997,13154.826383495227,25.28406079519263
-0.018099999999999998,13154.826383495227,25.28406079519263
-0.018,13154.826383495227,25.28406079519263
-0.0179,13154.826383495227,25.28406079519263
-0.017799999999999996,13154.826383495227,25.28406079519263
-0.017699999999999997,13154.826383495227,25.28406079519263
-0.017599999999999998,13154.826383495227,25.28406079519263
-0.017499999999999998,13154.826383495227,25.28406079519263
-0.0174,13154.826383495227,25.28406079519263
-0.017299999999999996,13154.826383495227,25.28406079519263
-0.017199999999999997,13154.826383495227,25.28406079519263
-0.017099999999999997,13154.826383495227,25.28406079519263
-0.016999999999999998,13154.826383495227,25.28406079519263
-0.0169,13154.826383495227,25.28406079519263
-0.016799999999999995,13265.649653387356,25.147638239503365
-0.016699999999999996,13265.649653387356,25.147638239503365
-0.016599999999999997,13265.649653387356,25.147638239503365
-0.016499999999999997,13265.649653387356,25.147638239503365
-0.016399999999999998,13265.649653387356,25.147638239503365
-0.016299999999999995,13389.697347169593,25.137358384762543
-0.016199999999999996,13389.697347169593,25.137358384762543
-0.016099999999999996,13389.697347169593,25.137358384762543
-0.015999999999999997,13389.697347169593,25.137358384762543
-0.015899999999999997,13389.697347169593,25.137358384762543
-0.015799999999999995,13509.022773725359,25.083544201160723
-0.015699999999999995,13509.022773725359,25.083544201160723
-0.015599999999999996,13509.022773725359,25.083544201160723
-0.015499999999999996,13509.022773725359,25.083544201160723
-0.015399999999999995,13509.022773725359,25.083544201160723
-0.015299999999999996,13509.022773725359,25.083544201160723
-0.015199999999999997,13509.022773725359,25.083544201160723
-0.015099999999999995,13509.022773725359,25.083544201160723
-0.014999999999999996,13509.022773725359,25.083544201160723
-0.014899999999999995,13509.022773725359,25.083544201160723
-0.014799999999999995,13509.022773725359,25.083544201160723
-0.014699999999999996,13509.022773725359,25.083544201160723
-0.014599999999999995,13509.022773725359,25.083544201160723
-0.014499999999999996,13509.022773725359,25.083544201160723
-0.014399999999999994,13509.022773725359,25.083544201160723
-0.014299999999999995,13509.022773725359,25.083544201160723
-0.014199999999999996,13619.304694638462,24.947749492095973
-0.014099999999999994,13619.304694638462,24.947749492095973
-0.013999999999999995,13726.821858438834,24.789289622171218
-0.013899999999999994,13726.821858438834,24.789289622171218
-0.013799999999999995,13965.32389659146,24.690391933852318
-0.013699999999999995,13965.32389659146,24.690391933852318
-0.013599999999999994,13965.32389659146,24.690391933852318
-0.013499999999999995,13965.32389659146,24.690391933852318
-0.013399999999999994,13965.32389659146,24.690391933852318
-0.013299999999999994,13965.32389659146,24.690391933852318
-0.013199999999999995,13965.32389659146,24.690391933852318
-0.013099999999999994,13965.32389659146,24.690391933852318
-0.012999999999999994,13965.32389659146,24.690391933852318
-0.012899999999999993,13965.32389659146,24.690391933852318
-0.012799999999999994,13965.32389659146,24.690391933852318
-0.012699999999999994,13965.32389659146,24.690391933852318
-0.012599999999999993,13965.32389659146,24.690391933852318
-0.012499999999999994,14084.071266141,24.637798815407088
-0.012399999999999993,14084.071266141,24.637798815407088
